Security,Blocks_Appeared,Unique_Clusters,Stability_Score,Classification
VMEO,10,10,0.1,Volatile
VMHG,10,10,0.1,Volatile
VMI,10,10,0.1,Volatile
VMNT,10,9,0.1111111111111111,Volatile
VMO,10,9,0.1111111111111111,Volatile
VMRI,10,9,0.1111111111111111,Volatile
VMSI,10,7,0.14285714285714285,Volatile
VMSSF,10,10,0.1,Volatile
VMSXF,10,10,0.1,Volatile
VMTG,10,10,0.1,Volatile
VMTHF,10,10,0.1,Volatile
VMXXF,10,10,0.1,Volatile
VNCE,10,9,0.1111111111111111,Volatile
VNCUF,10,10,0.1,Volatile
VNDA,10,7,0.14285714285714285,Volatile
VNET,10,9,0.1111111111111111,Volatile
VNJA,10,10,0.1,Volatile
VNLEF,10,10,0.1,Volatile
VNNVF,10,10,0.1,Volatile
VNO,10,10,0.1,Volatile
VNOM,10,9,0.1111111111111111,Volatile
VNORP,10,10,0.1,Volatile
VNPKF,10,10,0.1,Volatile
VNRFY,10,9,0.1111111111111111,Volatile
VNRGF,10,9,0.1111111111111111,Volatile
VNRX,10,10,0.1,Volatile
VNT,10,10,0.1,Volatile
VNTA,10,9,0.1111111111111111,Volatile
VNTH,10,8,0.125,Volatile
VNTN,10,9,0.1111111111111111,Volatile
VNTRF,10,9,0.1111111111111111,Volatile
VNUE,10,10,0.1,Volatile
VNWTF,10,10,0.1,Volatile
VOBIF,10,10,0.1,Volatile
VOC,10,7,0.14285714285714285,Volatile
VOD,10,10,0.1,Volatile
VODPF,10,10,0.1,Volatile
VOIS,10,10,0.1,Volatile
VOLAF,10,10,0.1,Volatile
VOLVF,10,10,0.1,Volatile
VONHF,10,10,0.1,Volatile
VONOY,10,10,0.1,Volatile
VOPKF,10,9,0.1111111111111111,Volatile
VOPKY,10,8,0.125,Volatile
VOQP,10,10,0.1,Volatile
VOR,10,10,0.1,Volatile
VOSSF,10,9,0.1111111111111111,Volatile
VOSSY,10,9,0.1111111111111111,Volatile
VOXR,10,10,0.1,Volatile
VOXX,10,9,0.1111111111111111,Volatile
VOYA,10,10,0.1,Volatile
VOYJF,10,10,0.1,Volatile
VOYRF,10,10,0.1,Volatile
VOYT,10,8,0.125,Volatile
VPER,10,9,0.1111111111111111,Volatile
VPG,10,10,0.1,Volatile
VPGLF,10,10,0.1,Volatile
VPHIF,10,10,0.1,Volatile
VPIM,10,10,0.1,Volatile
VPLM,10,10,0.1,Volatile
VPOR,10,9,0.1111111111111111,Volatile
VPRB,10,10,0.1,Volatile
VPRIF,10,10,0.1,Volatile
VPRO,10,10,0.1,Volatile
VPSN,10,10,0.1,Volatile
VPTDF,10,9,0.1111111111111111,Volatile
VPV,10,9,0.1111111111111111,Volatile
VQSSF,10,10,0.1,Volatile
VRA,10,8,0.125,Volatile
VRAR,10,10,0.1,Volatile
VRAX,10,10,0.1,Volatile
VRAYQ,10,10,0.1,Volatile
VRBCF,10,8,0.125,Volatile
VRBFF,10,10,0.1,Volatile
VRCA,10,10,0.1,Volatile
VRCDF,10,10,0.1,Volatile
VRCFF,10,10,0.1,Volatile
VRCI,10,10,0.1,Volatile
VRCV,10,9,0.1111111111111111,Volatile
VRDN,10,9,0.1111111111111111,Volatile
VRDR,10,8,0.125,Volatile
VRE,10,9,0.1111111111111111,Volatile
VRED,10,10,0.1,Volatile
VREX,10,8,0.125,Volatile
VRLAF,10,10,0.1,Volatile
VRM,10,10,0.1,Volatile
VRME,10,10,0.1,Volatile
VRMEW,10,10,0.1,Volatile
VRN,10,10,0.1,Volatile
VRNA,10,10,0.1,Volatile
VRNOF,10,10,0.1,Volatile
VRNS,10,9,0.1111111111111111,Volatile
VRNT,10,10,0.1,Volatile
VROYF,10,10,0.1,Volatile
VRPX,10,10,0.1,Volatile
VRRCF,10,10,0.1,Volatile
VRRM,10,10,0.1,Volatile
VRSEF,10,9,0.1111111111111111,Volatile
VRSK,10,9,0.1111111111111111,Volatile
VRSN,10,10,0.1,Volatile
VRSRF,10,10,0.1,Volatile
VRSSF,10,10,0.1,Volatile
VRSYF,10,8,0.125,Volatile
VRT,10,9,0.1111111111111111,Volatile
VRTC,10,9,0.1111111111111111,Volatile
VRTHF,10,9,0.1111111111111111,Volatile
VRTK,10,10,0.1,Volatile
VRTS,10,9,0.1111111111111111,Volatile
VRTX,10,10,0.1,Volatile
VRUS,10,10,0.1,Volatile
VRVR,10,10,0.1,Volatile
VS,10,9,0.1111111111111111,Volatile
VSAC,10,10,0.1,Volatile
VSAT,10,10,0.1,Volatile
VSBC,10,10,0.1,Volatile
VSBGF,10,10,0.1,Volatile
VSCFF,10,10,0.1,Volatile
VSCO,10,10,0.1,Volatile
VSEC,10,9,0.1111111111111111,Volatile
VSEE,10,10,0.1,Volatile
VSEEW,10,10,0.1,Volatile
VSFFF,10,10,0.1,Volatile
VSH,10,10,0.1,Volatile
VSMD,10,9,0.1111111111111111,Volatile
VSME,10,10,0.1,Volatile
VSMR,10,9,0.1111111111111111,Volatile
VSOGF,10,10,0.1,Volatile
VSOLF,10,10,0.1,Volatile
VSPC,10,10,0.1,Volatile
VSQTF,10,9,0.1111111111111111,Volatile
VSSSF,10,10,0.1,Volatile
VSST,10,10,0.1,Volatile
VSSYW,10,10,0.1,Volatile
VST,10,10,0.1,Volatile
VSTA,10,10,0.1,Volatile
VSTE,10,10,0.1,Volatile
VSTEW,10,10,0.1,Volatile
VSTKF,10,10,0.1,Volatile
VSTM,10,9,0.1111111111111111,Volatile
VSTO,10,8,0.125,Volatile
VSTS,10,10,0.1,Volatile
VSYS,10,10,0.1,Volatile
VTAGY,10,10,0.1,Volatile
VTAK,10,9,0.1111111111111111,Volatile
VTCHF,10,10,0.1,Volatile
VTDRF,10,10,0.1,Volatile
VTEC,10,10,0.1,Volatile
VTECF,10,10,0.1,Volatile
VTEPF,10,10,0.1,Volatile
VTEX,10,10,0.1,Volatile
VTEXF,10,10,0.1,Volatile
VTGDF,10,8,0.125,Volatile
VTGN,10,9,0.1111111111111111,Volatile
VTIAF,10,10,0.1,Volatile
VTKLF,10,10,0.1,Volatile
VTKLY,10,9,0.1111111111111111,Volatile
VTLE,10,8,0.125,Volatile
VTMB,10,10,0.1,Volatile
VTMC,10,10,0.1,Volatile
VTMLF,10,10,0.1,Volatile
VTMX,10,10,0.1,Volatile
VTMXF,10,10,0.1,Volatile
VTN,10,9,0.1111111111111111,Volatile
VTNA,10,10,0.1,Volatile
VTNR,10,10,0.1,Volatile
VTNRQ,10,10,0.1,Volatile
VTOL,10,10,0.1,Volatile
VTON,10,10,0.1,Volatile
VTR,10,9,0.1111111111111111,Volatile
VTRLY,10,9,0.1111111111111111,Volatile
VTRS,10,8,0.125,Volatile
VTS,10,10,0.1,Volatile
VTSCF,10,10,0.1,Volatile
VTSCY,10,10,0.1,Volatile
VTSI,10,10,0.1,Volatile
VTTGF,10,10,0.1,Volatile
VTTH,10,10,0.1,Volatile
VTVT,10,8,0.125,Volatile
VTWRF,10,10,0.1,Volatile
VTXB,10,10,0.1,Volatile
VTXPF,10,9,0.1111111111111111,Volatile
VTYB,10,10,0.1,Volatile
VTYX,10,10,0.1,Volatile
VULC,10,10,0.1,Volatile
VULMF,10,9,0.1111111111111111,Volatile
VULNF,10,10,0.1,Volatile
VUZI,10,10,0.1,Volatile
VVCHF,10,10,0.1,Volatile
VVCVF,10,9,0.1111111111111111,Volatile
VVI,10,8,0.125,Volatile
VVIVF,10,10,0.1,Volatile
VVOS,10,10,0.1,Volatile
VVPR,10,8,0.125,Volatile
VVV,10,10,0.1,Volatile
VVVNF,10,10,0.1,Volatile
VVX,10,8,0.125,Volatile
VWAGY,10,10,0.1,Volatile
VWAPY,10,10,0.1,Volatile
VWDRY,10,9,0.1111111111111111,Volatile
VWESQ,10,10,0.1,Volatile
VWEWQ,10,10,0.1,Volatile
VWFB,10,10,0.1,Volatile
VWSYF,10,9,0.1111111111111111,Volatile
VXIT,10,9,0.1111111111111111,Volatile
VXLLF,10,10,0.1,Volatile
VXRT,10,9,0.1111111111111111,Volatile
VXTRF,10,10,0.1,Volatile
VYBE,10,10,0.1,Volatile
VYCO,10,9,0.1111111111111111,Volatile
VYDR,10,9,0.1111111111111111,Volatile
VYEY,10,9,0.1111111111111111,Volatile
VYGR,10,9,0.1111111111111111,Volatile
VYGVQ,10,9,0.1111111111111111,Volatile
VYND,10,10,0.1,Volatile
VYNE,10,10,0.1,Volatile
VYST,10,10,0.1,Volatile
VYX,10,9,0.1111111111111111,Volatile
VYYRF,10,10,0.1,Volatile
VZ,10,10,0.1,Volatile
VZIO,10,10,0.1,Volatile
VZLA,10,10,0.1,Volatile
W,10,10,0.1,Volatile
WAB,10,10,0.1,Volatile
WABC,10,10,0.1,Volatile
WACC,10,10,0.1,Volatile
WACLY,10,10,0.1,Volatile
WACMF,10,9,0.1111111111111111,Volatile
WACMY,10,9,0.1111111111111111,Volatile
WAFD,10,9,0.1111111111111111,Volatile
WAFU,10,10,0.1,Volatile
WAL,10,9,0.1111111111111111,Volatile
WALD,10,10,0.1,Volatile
WALDW,10,10,0.1,Volatile
WALRF,10,10,0.1,Volatile
WAMFF,10,10,0.1,Volatile
WANHY,10,10,0.1,Volatile
WANLF,10,10,0.1,Volatile
WANSF,10,9,0.1111111111111111,Volatile
WARAF,10,10,0.1,Volatile
WARFY,10,10,0.1,Volatile
WARM,10,9,0.1111111111111111,Volatile
WASH,10,8,0.125,Volatile
WAT,10,10,0.1,Volatile
WATT,10,10,0.1,Volatile
WAVE,10,10,0.1,Volatile
WAVS,10,10,0.1,Volatile
WAWIF,10,10,0.1,Volatile
WAXS,10,10,0.1,Volatile
WAY,10,10,0.1,Volatile
WAYS,10,9,0.1111111111111111,Volatile
WB,10,9,0.1111111111111111,Volatile
WBA,10,10,0.1,Volatile
WBBAD,10,10,0.1,Volatile
WBBW,10,10,0.1,Volatile
WBD,10,10,0.1,Volatile
WBHC,10,10,0.1,Volatile
WBNEF,10,10,0.1,Volatile
WBQNL,10,10,0.1,Volatile
WBRBF,10,8,0.125,Volatile
WBRBY,10,10,0.1,Volatile
WBS,10,10,0.1,Volatile
WBSR,10,10,0.1,Volatile
WBTMU,10,10,0.1,Volatile
WBTN,10,10,0.1,Volatile
WBTNF,10,10,0.1,Volatile
WBUY,10,10,0.1,Volatile
WBWB,10,10,0.1,Volatile
WBX,10,10,0.1,Volatile
WBZB,10,10,0.1,Volatile
WCC,10,8,0.125,Volatile
WCCP,10,8,0.125,Volatile
WCFB,10,10,0.1,Volatile
WCHD,10,10,0.1,Volatile
WCHEF,10,10,0.1,Volatile
WCHNF,10,10,0.1,Volatile
WCHS,10,10,0.1,Volatile
WCIG,10,10,0.1,Volatile
WCMI,10,10,0.1,Volatile
WCN,10,10,0.1,Volatile
WCRS,10,8,0.125,Volatile
WCUFF,10,10,0.1,Volatile
WCUI,10,8,0.125,Volatile
WCYN,10,9,0.1111111111111111,Volatile
WD,10,7,0.14285714285714285,Volatile
WDAY,10,9,0.1111111111111111,Volatile
WDBG,10,8,0.125,Volatile
WDC,10,10,0.1,Volatile
WDDD,10,9,0.1111111111111111,Volatile
WDFC,10,9,0.1111111111111111,Volatile
WDFCF,10,10,0.1,Volatile
WDFN,10,9,0.1111111111111111,Volatile
WDGJF,10,9,0.1111111111111111,Volatile
WDGJY,10,10,0.1,Volatile
WDGNF,10,10,0.1,Volatile
WDGRF,10,10,0.1,Volatile
WDH,10,10,0.1,Volatile
WDHR,10,10,0.1,Volatile
WDI,10,10,0.1,Volatile
WDLF,10,9,0.1111111111111111,Volatile
WDOFF,10,9,0.1111111111111111,Volatile
WDPSF,10,10,0.1,Volatile
WDRP,10,9,0.1111111111111111,Volatile
WDS,10,9,0.1111111111111111,Volatile
WDTK,10,9,0.1111111111111111,Volatile
WEAV,10,10,0.1,Volatile
WEBB,10,9,0.1111111111111111,Volatile
WEBC,10,9,0.1111111111111111,Volatile
WEBJF,10,10,0.1,Volatile
WEBNF,10,10,0.1,Volatile
WEC,10,10,0.1,Volatile
WECFF,10,10,0.1,Volatile
WEDG,10,10,0.1,Volatile
WEDXF,10,9,0.1111111111111111,Volatile
WEEEF,10,9,0.1111111111111111,Volatile
WEGOF,10,10,0.1,Volatile
WEGRY,10,10,0.1,Volatile
WEGYF,10,9,0.1111111111111111,Volatile
WEGZY,10,10,0.1,Volatile
WEIDY,10,10,0.1,Volatile
WEIGF,10,10,0.1,Volatile
WEJOF,10,10,0.1,Volatile
WEL,10,10,0.1,Volatile
WEL-UN,10,10,0.1,Volatile
WELL,10,10,0.1,Volatile
WELPP,10,10,0.1,Volatile
WELX,10,10,0.1,Volatile
WEMXF,10,10,0.1,Volatile
WEN,10,9,0.1111111111111111,Volatile
WENA,10,10,0.1,Volatile
WEQL,10,10,0.1,Volatile
WERN,10,9,0.1111111111111111,Volatile
WES,10,9,0.1111111111111111,Volatile
WESC,10,10,0.1,Volatile
WESMF,10,10,0.1,Volatile
WEST,10,10,0.1,Volatile
WESTW,10,10,0.1,Volatile
WETH,10,10,0.1,Volatile
WEX,10,9,0.1111111111111111,Volatile
WEXPF,10,10,0.1,Volatile
WEYS,10,9,0.1111111111111111,Volatile
WF,10,10,0.1,Volatile
WFAFY,10,10,0.1,Volatile
WFC,10,9,0.1111111111111111,Volatile
WFCF,10,10,0.1,Volatile
WFCL,10,9,0.1111111111111111,Volatile
WFCNP,10,10,0.1,Volatile
WFCPX,10,10,0.1,Volatile
WFG,10,10,0.1,Volatile
WFHG,10,9,0.1111111111111111,Volatile
WFICF,10,9,0.1111111111111111,Volatile
WFLDF,10,10,0.1,Volatile
WFRD,10,10,0.1,Volatile
WFRSF,10,9,0.1111111111111111,Volatile
WFSTF,10,9,0.1111111111111111,Volatile
WFTSF,10,10,0.1,Volatile
WGLIF,10,10,0.1,Volatile
WGMCF,10,10,0.1,Volatile
WGNR,10,10,0.1,Volatile
WGO,10,9,0.1111111111111111,Volatile
WGRFF,10,10,0.1,Volatile
WGS,10,10,0.1,Volatile
WGSWW,10,10,0.1,Volatile
WGXRF,10,10,0.1,Volatile
WH,10,10,0.1,Volatile
WHCA,10,9,0.1111111111111111,Volatile
WHD,10,9,0.1111111111111111,Volatile
WHEN,10,10,0.1,Volatile
WHF,10,10,0.1,Volatile
WHG,10,10,0.1,Volatile
WHGLY,10,10,0.1,Volatile
WHGOF,10,9,0.1111111111111111,Volatile
WHGPF,10,10,0.1,Volatile
WHGRF,10,9,0.1111111111111111,Volatile
WHITF,10,9,0.1111111111111111,Volatile
WHLM,10,10,0.1,Volatile
WHLR,10,10,0.1,Volatile
WHLT,10,10,0.1,Volatile
WHR,10,10,0.1,Volatile
WHSI,10,8,0.125,Volatile
WHTAF,10,9,0.1111111111111111,Volatile
WHTCF,10,10,0.1,Volatile
WHTEF,10,10,0.1,Volatile
WHTGF,10,10,0.1,Volatile
WHTPF,10,10,0.1,Volatile
WHWRF,10,8,0.125,Volatile
WHYRF,10,10,0.1,Volatile
WIBFF,10,10,0.1,Volatile
WIGAF,10,10,0.1,Volatile
WIGBY,10,10,0.1,Volatile
WIHLY,10,10,0.1,Volatile
WILC,10,10,0.1,Volatile
WILLF,10,9,0.1111111111111111,Volatile
WILWY,10,10,0.1,Volatile
WILYY,10,10,0.1,Volatile
WIMI,10,10,0.1,Volatile
WINA,10,10,0.1,Volatile
WING,10,9,0.1111111111111111,Volatile
WINH,10,8,0.125,Volatile
WINKF,10,10,0.1,Volatile
WINR,10,10,0.1,Volatile
WINSF,10,9,0.1111111111111111,Volatile
WINT,10,9,0.1111111111111111,Volatile
WINTW,10,10,0.1,Volatile
WINV,10,10,0.1,Volatile
WINVR,10,10,0.1,Volatile
WIPKF,10,9,0.1111111111111111,Volatile
WIRX,10,10,0.1,Volatile
WISA,10,10,0.1,Volatile
WISKF,10,10,0.1,Volatile
WIT,10,10,0.1,Volatile
WIX,10,10,0.1,Volatile
WIZEY,10,10,0.1,Volatile
WJRYF,10,10,0.1,Volatile
WJRYY,10,10,0.1,Volatile
WJXFF,10,10,0.1,Volatile
WK,10,8,0.125,Volatile
WKC,10,10,0.1,Volatile
WKCMF,10,10,0.1,Volatile
WKEY,10,9,0.1111111111111111,Volatile
WKGBF,10,10,0.1,Volatile
WKGFF,10,9,0.1111111111111111,Volatile
WKHS,10,10,0.1,Volatile
WKISF,10,10,0.1,Volatile
WKPPF,10,10,0.1,Volatile
WKRCF,10,10,0.1,Volatile
WKSP,10,8,0.125,Volatile
WLAB,10,8,0.125,Volatile
WLAN,10,9,0.1111111111111111,Volatile
WLBMF,10,10,0.1,Volatile
WLCOF,10,10,0.1,Volatile
WLDBF,10,10,0.1,Volatile
WLDFF,10,9,0.1111111111111111,Volatile
WLDN,10,10,0.1,Volatile
WLDPF,10,10,0.1,Volatile
WLDS,10,10,0.1,Volatile
WLDSW,10,10,0.1,Volatile
WLFC,10,9,0.1111111111111111,Volatile
WLFFF,10,10,0.1,Volatile
WLGS,10,10,0.1,Volatile
WLHSF,10,10,0.1,Volatile
WLK,10,10,0.1,Volatile
WLKP,10,9,0.1111111111111111,Volatile
WLLBW,10,10,0.1,Volatile
WLMIF,10,10,0.1,Volatile
WLMIY,10,10,0.1,Volatile
WLMSQ,10,9,0.1111111111111111,Volatile
WLMTF,10,10,0.1,Volatile
WLRMF,10,9,0.1111111111111111,Volatile
WLSI,10,10,0.1,Volatile
WLSS,10,10,0.1,Volatile
WLTNF,10,10,0.1,Volatile
WLWHF,10,9,0.1111111111111111,Volatile
WLWHY,10,9,0.1111111111111111,Volatile
WLY,10,10,0.1,Volatile
WLYB,10,10,0.1,Volatile
WLYW,10,10,0.1,Volatile
WM,10,9,0.1111111111111111,Volatile
WMB,10,10,0.1,Volatile
WMDH,10,10,0.1,Volatile
WMELF,10,10,0.1,Volatile
WMG,10,10,0.1,Volatile
WMGR,10,10,0.1,Volatile
WMGTF,10,10,0.1,Volatile
WMK,10,9,0.1111111111111111,Volatile
WMLLF,10,10,0.1,Volatile
WMMVF,10,8,0.125,Volatile
WMMVY,10,8,0.125,Volatile
WMNNF,10,10,0.1,Volatile
WMPN,10,10,0.1,Volatile
WMS,10,8,0.125,Volatile
WMT,10,10,0.1,Volatile
WMTN,10,10,0.1,Volatile
WMWWF,10,10,0.1,Volatile
WNAVF,10,10,0.1,Volatile
WNBD,10,10,0.1,Volatile
WNC,10,10,0.1,Volatile
WNDLF,10,10,0.1,Volatile
WNDW,10,9,0.1111111111111111,Volatile
WNEB,10,9,0.1111111111111111,Volatile
WNFT,10,9,0.1111111111111111,Volatile
WNGRF,10,10,0.1,Volatile
WNLV,10,10,0.1,Volatile
WNMLA,10,10,0.1,Volatile
WNRC,10,9,0.1111111111111111,Volatile
WNRS,10,9,0.1111111111111111,Volatile
WNS,10,9,0.1111111111111111,Volatile
WNW,10,10,0.1,Volatile
WOBK,10,10,0.1,Volatile
WODBF,10,10,0.1,Volatile
WOEN,10,10,0.1,Volatile
WOK,10,10,0.1,Volatile
WOLF,10,10,0.1,Volatile
WOLTF,10,9,0.1111111111111111,Volatile
WOLV,10,10,0.1,Volatile
WOLWF,10,10,0.1,Volatile
WONDF,10,10,0.1,Volatile
WOOF,10,10,0.1,Volatile
WOPEF,10,10,0.1,Volatile
WOR,10,10,0.1,Volatile
WORC,10,10,0.1,Volatile
WORX,10,10,0.1,Volatile
WOSGF,10,10,0.1,Volatile
WOSSF,10,9,0.1111111111111111,Volatile
WOW,10,10,0.1,Volatile
WOWI,10,10,0.1,Volatile
WOWU,10,10,0.1,Volatile
WPC,10,9,0.1111111111111111,Volatile
WPDPF,10,10,0.1,Volatile
WPFH,10,10,0.1,Volatile
WPLCF,10,10,0.1,Volatile
WPM,10,9,0.1111111111111111,Volatile
WPMLF,10,10,0.1,Volatile
WPNDF,10,10,0.1,Volatile
WPNNF,10,10,0.1,Volatile
WPNTF,10,10,0.1,Volatile
WPP,10,9,0.1111111111111111,Volatile
WPPGF,10,10,0.1,Volatile
WPRT,10,9,0.1111111111111111,Volatile
WPUR,10,9,0.1111111111111111,Volatile
WQNI,10,9,0.1111111111111111,Volatile
WRAP,10,9,0.1111111111111111,Volatile
WRB,10,9,0.1111111111111111,Volatile
WRBY,10,10,0.1,Volatile
WRCDF,10,10,0.1,Volatile
WRDEF,10,10,0.1,Volatile
WRDLY,10,10,0.1,Volatile
WRFRF,10,10,0.1,Volatile
WRGL,10,9,0.1111111111111111,Volatile
WRHLF,10,10,0.1,Volatile
WRIT,10,7,0.14285714285714285,Volatile
WRIV,10,10,0.1,Volatile
WRLC,10,10,0.1,Volatile
WRLD,10,9,0.1111111111111111,Volatile
WRLGF,10,9,0.1111111111111111,Volatile
WRMA,10,9,0.1111111111111111,Volatile
WRN,10,10,0.1,Volatile
WRNT,10,10,0.1,Volatile
WRPT,10,10,0.1,Volatile
WRRZF,10,10,0.1,Volatile
WRSLF,10,10,0.1,Volatile
WRTBF,10,9,0.1111111111111111,Volatile
WRTBY,10,10,0.1,Volatile
WS,10,10,0.1,Volatile
WSBC,10,10,0.1,Volatile
WSBF,10,10,0.1,Volatile
WSC,10,9,0.1111111111111111,Volatile
WSFGQ,10,8,0.125,Volatile
WSFL,10,9,0.1111111111111111,Volatile
WSFS,10,9,0.1111111111111111,Volatile
WSKEF,10,7,0.14285714285714285,Volatile
WSM,10,10,0.1,Volatile
WSNAF,10,10,0.1,Volatile
WSO,10,9,0.1111111111111111,Volatile
WSO-B,10,9,0.1111111111111111,Volatile
WSOUF,10,10,0.1,Volatile
WSPCF,10,10,0.1,Volatile
WSPOF,10,10,0.1,Volatile
WSR,10,10,0.1,Volatile
WSRC,10,7,0.14285714285714285,Volatile
WSRIF,10,10,0.1,Volatile
WSRRF,10,10,0.1,Volatile
WSRUF,10,10,0.1,Volatile
WSSE,10,10,0.1,Volatile
WSSH,10,9,0.1111111111111111,Volatile
WSSTF,10,10,0.1,Volatile
WST,10,10,0.1,Volatile
WSTL,10,10,0.1,Volatile
WSTRF,10,10,0.1,Volatile
WSTTF,10,10,0.1,Volatile
WSZWF,10,10,0.1,Volatile
WT,10,10,0.1,Volatile
WTBA,10,10,0.1,Volatile
WTBCF,10,9,0.1111111111111111,Volatile
WTBDY,10,10,0.1,Volatile
WTBFA,10,10,0.1,Volatile
WTBFB,10,8,0.125,Volatile
WTCHF,10,10,0.1,Volatile
WTCRF,10,10,0.1,Volatile
WTCZF,10,10,0.1,Volatile
WTER,10,10,0.1,Volatile
WTFC,10,10,0.1,Volatile
WTHVF,10,10,0.1,Volatile
WTI,10,9,0.1111111111111111,Volatile
WTII,10,9,0.1111111111111111,Volatile
WTKN,10,9,0.1111111111111111,Volatile
WTKWY,10,9,0.1111111111111111,Volatile
WTLLF,10,10,0.1,Volatile
WTM,10,8,0.125,Volatile
WTMA,10,10,0.1,Volatile
WTMAR,10,10,0.1,Volatile
WTO,10,10,0.1,Volatile
WTRG,10,10,0.1,Volatile
WTRNF,10,9,0.1111111111111111,Volatile
WTRV,10,10,0.1,Volatile
WTS,10,9,0.1111111111111111,Volatile
WTSHF,10,9,0.1111111111111111,Volatile
WTTR,10,10,0.1,Volatile
WTW,10,10,0.1,Volatile
WTXR,10,9,0.1111111111111111,Volatile
WU,10,10,0.1,Volatile
WUHN,10,9,0.1111111111111111,Volatile
WULF,10,10,0.1,Volatile
WUXAY,10,10,0.1,Volatile
WUXIF,10,10,0.1,Volatile
WVE,10,8,0.125,Volatile
WVFC,10,8,0.125,Volatile
WVMDF,10,9,0.1111111111111111,Volatile
WVVI,10,8,0.125,Volatile
WW,10,9,0.1111111111111111,Volatile
WWD,10,10,0.1,Volatile
WWDH,10,9,0.1111111111111111,Volatile
WWII,10,10,0.1,Volatile
WWIO,10,10,0.1,Volatile
WWLNF,10,10,0.1,Volatile
WWNTY,10,9,0.1111111111111111,Volatile
WWPW,10,10,0.1,Volatile
WWR,10,9,0.1111111111111111,Volatile
WWRL,10,10,0.1,Volatile
WWTIF,10,10,0.1,Volatile
WWUEY,10,10,0.1,Volatile
WWW,10,10,0.1,Volatile
WXIBF,10,10,0.1,Volatile
WXXWY,10,10,0.1,Volatile
WY,10,10,0.1,Volatile
WYCC,10,10,0.1,Volatile
WYGPF,10,9,0.1111111111111111,Volatile
WYGPY,10,8,0.125,Volatile
WYLDF,10,10,0.1,Volatile
WYNMF,10,8,0.125,Volatile
WYNMY,10,8,0.125,Volatile
WYNN,10,9,0.1111111111111111,Volatile
WYNSF,10,10,0.1,Volatile
WYPH,10,8,0.125,Volatile
WYY,10,10,0.1,Volatile
WZZAF,10,10,0.1,Volatile
WZZZY,10,10,0.1,Volatile
X,10,10,0.1,Volatile
XAARF,10,9,0.1111111111111111,Volatile
XAIR,10,10,0.1,Volatile
XALL,10,10,0.1,Volatile
XANAF,10,10,0.1,Volatile
XAUMF,10,10,0.1,Volatile
XAXCX,10,10,0.1,Volatile
XBIO,10,9,0.1111111111111111,Volatile
XBIT,10,10,0.1,Volatile
XBOTF,10,10,0.1,Volatile
XBP,10,10,0.1,Volatile
XBPEW,10,10,0.1,Volatile
XBRAF,10,10,0.1,Volatile
XCH,10,10,0.1,Volatile
XCLL,10,8,0.125,Volatile
XCOMQ,10,10,0.1,Volatile
XCPL,10,10,0.1,Volatile
XCPT,10,10,0.1,Volatile
XCRT,10,9,0.1111111111111111,Volatile
XCUR,10,8,0.125,Volatile
XDNCF,10,10,0.1,Volatile
XDSL,10,10,0.1,Volatile
XEBEQ,10,9,0.1111111111111111,Volatile
XEL,10,10,0.1,Volatile
XELA,10,8,0.125,Volatile
XELB,10,9,0.1111111111111111,Volatile
XENE,10,10,0.1,Volatile
XENO,10,10,0.1,Volatile
XEPRF,10,10,0.1,Volatile
XERI,10,10,0.1,Volatile
XERS,10,10,0.1,Volatile
XESP,10,10,0.1,Volatile
XFABF,10,10,0.1,Volatile
XFCH,10,9,0.1111111111111111,Volatile
XFCI,10,9,0.1111111111111111,Volatile
XFIN,10,10,0.1,Volatile
XFINW,10,10,0.1,Volatile
XFLS,10,10,0.1,Volatile
XFLT,10,9,0.1111111111111111,Volatile
XFOR,10,10,0.1,Volatile
XFTB,10,9,0.1111111111111111,Volatile
XGN,10,10,0.1,Volatile
XHG,10,10,0.1,Volatile
XHR,10,9,0.1111111111111111,Volatile
XIACF,10,10,0.1,Volatile
XIACY,10,10,0.1,Volatile
XIAXF,10,10,0.1,Volatile
XIGMF,10,10,0.1,Volatile
XIN,10,9,0.1111111111111111,Volatile
XIORF,10,10,0.1,Volatile
XISHY,10,10,0.1,Volatile
XITO,10,9,0.1111111111111111,Volatile
XJNGF,10,9,0.1111111111111111,Volatile
XLEFF,10,10,0.1,Volatile
XLMDF,10,10,0.1,Volatile
XLO,10,10,0.1,Volatile
XLPI,10,10,0.1,Volatile
XLWH,10,10,0.1,Volatile
XMEX,10,9,0.1111111111111111,Volatile
XMMRF,10,9,0.1111111111111111,Volatile
XMTR,10,10,0.1,Volatile
XMTTF,10,9,0.1111111111111111,Volatile
XNCR,10,10,0.1,Volatile
XNDA,10,10,0.1,Volatile
XNET,10,10,0.1,Volatile
XNGSF,10,10,0.1,Volatile
XNGSY,10,10,0.1,Volatile
XNJJY,10,10,0.1,Volatile
XNNHQ,10,10,0.1,Volatile
XNYIF,10,10,0.1,Volatile
XOEEF,10,10,0.1,Volatile
XOM,10,9,0.1111111111111111,Volatile
XOMA,10,10,0.1,Volatile
XONI,10,9,0.1111111111111111,Volatile
XOS,10,10,0.1,Volatile
XOSWW,10,10,0.1,Volatile
XP,10,10,0.1,Volatile
XPEL,10,10,0.1,Volatile
XPER,10,10,0.1,Volatile
XPEV,10,10,0.1,Volatile
XPL,10,9,0.1111111111111111,Volatile
XPNGF,10,10,0.1,Volatile
XPO,10,10,0.1,Volatile
